epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,640.655,0.2753,0.24077,0.84998,0.99797,1,0.995,0.995,0.15189,0.15924,0.79933,0.000416,0.000416,0.000416
122,646.027,0.25644,0.2375,0.84225,0.99796,1,0.995,0.995,0.14457,0.16114,0.7979,0.0004028,0.0004028,0.0004028
123,651.448,0.27322,0.24222,0.86057,0.99797,1,0.995,0.995,0.14173,0.15073,0.79796,0.0003896,0.0003896,0.0003896
124,656.827,0.28745,0.24484,0.87161,0.998,1,0.995,0.995,0.14229,0.1575,0.79821,0.0003764,0.0003764,0.0003764
125,662.276,0.26003,0.23196,0.84047,0.998,1,0.995,0.995,0.15687,0.15788,0.80062,0.0003632,0.0003632,0.0003632
126,667.641,0.26263,0.21829,0.84324,0.998,1,0.995,0.995,0.15506,0.15266,0.80077,0.00035,0.00035,0.00035
127,673.05,0.23902,0.22821,0.84606,0.998,1,0.995,0.995,0.13987,0.13963,0.79946,0.0003368,0.0003368,0.0003368
128,678.409,0.26504,0.25268,0.86968,0.99798,1,0.995,0.995,0.14443,0.14138,0.79964,0.0003236,0.0003236,0.0003236
129,683.746,0.25751,0.23624,0.84195,0.99798,1,0.995,0.995,0.14579,0.15027,0.79988,0.0003104,0.0003104,0.0003104
130,689.13,0.28318,0.2458,0.86921,0.99798,1,0.995,0.995,0.14412,0.14421,0.79954,0.0002972,0.0002972,0.0002972
131,694.746,0.23221,0.2209,0.83638,0.998,1,0.995,0.995,0.14025,0.14109,0.7992,0.000284,0.000284,0.000284
132,700.2,0.23639,0.23054,0.84598,0.99801,1,0.995,0.995,0.13684,0.14732,0.79905,0.0002708,0.0002708,0.0002708
133,705.943,0.22903,0.22332,0.84927,0.99797,1,0.995,0.995,0.13174,0.15973,0.79863,0.0002576,0.0002576,0.0002576
134,711.926,0.27426,0.24578,0.86725,0.99798,1,0.995,0.995,0.13058,0.15301,0.79838,0.0002444,0.0002444,0.0002444
135,718.022,0.28037,0.24794,0.87674,0.99798,1,0.995,0.995,0.13184,0.14743,0.79776,0.0002312,0.0002312,0.0002312
136,723.817,0.21811,0.21847,0.81377,0.99798,1,0.995,0.995,0.13085,0.14179,0.79835,0.000218,0.000218,0.000218
137,729.58,0.26033,0.23675,0.85237,0.99801,1,0.995,0.995,0.12928,0.14265,0.79839,0.0002048,0.0002048,0.0002048
138,735.358,0.25351,0.23376,0.86097,0.998,1,0.995,0.995,0.13033,0.14289,0.7985,0.0001916,0.0001916,0.0001916
139,741.415,0.27155,0.23946,0.87493,0.99799,1,0.995,0.995,0.12964,0.13842,0.79806,0.0001784,0.0001784,0.0001784
140,747.266,0.26205,0.23125,0.86464,0.99798,1,0.995,0.995,0.12951,0.13605,0.79817,0.0001652,0.0001652,0.0001652
141,753.202,0.15374,0.18689,0.75741,0.99799,1,0.995,0.995,0.12931,0.13874,0.79836,0.000152,0.000152,0.000152
142,758.679,0.15789,0.18509,0.76366,0.998,1,0.995,0.995,0.13427,0.13829,0.79887,0.0001388,0.0001388,0.0001388
143,764.112,0.13786,0.18431,0.75423,0.99797,1,0.995,0.995,0.13652,0.1486,0.79915,0.0001256,0.0001256,0.0001256
144,769.491,0.14968,0.18314,0.78281,0.99796,1,0.995,0.995,0.13367,0.15112,0.79907,0.0001124,0.0001124,0.0001124
145,774.952,0.14184,0.17871,0.76696,0.99797,1,0.995,0.995,0.13267,0.14236,0.79881,9.92e-05,9.92e-05,9.92e-05
146,780.291,0.14022,0.18522,0.76468,0.99797,1,0.995,0.995,0.13381,0.13907,0.79911,8.6e-05,8.6e-05,8.6e-05
147,785.737,0.13854,0.18255,0.78914,0.99796,1,0.995,0.995,0.13861,0.13145,0.79954,7.28e-05,7.28e-05,7.28e-05
148,791.089,0.13993,0.17462,0.77939,0.99799,1,0.995,0.995,0.13653,0.12793,0.79939,5.96e-05,5.96e-05,5.96e-05
149,796.481,0.13917,0.17876,0.75797,0.998,1,0.995,0.995,0.13125,0.12674,0.79858,4.64e-05,4.64e-05,4.64e-05
150,801.856,0.12884,0.16919,0.78084,0.99798,1,0.995,0.995,0.13068,0.13064,0.79857,3.32e-05,3.32e-05,3.32e-05
