epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
387,588.397,0.37482,0.25367,0.89983,0.99878,1,0.995,0.97417,0.26239,0.17064,0.7512,0.00123572,0.00123572,0.00123572
388,589.925,0.34205,0.23954,0.88133,0.99856,1,0.995,0.97679,0.25491,0.19209,0.75366,0.00123374,0.00123374,0.00123374
389,591.447,0.37825,0.25164,0.89918,0.99865,1,0.995,0.95812,0.26604,0.21141,0.75513,0.00123176,0.00123176,0.00123176
390,593.036,0.39477,0.26539,0.91284,0.99861,1,0.995,0.96123,0.26768,0.1998,0.7548,0.00122978,0.00122978,0.00122978
391,594.561,0.37658,0.24846,0.90599,0.99868,1,0.995,0.95477,0.2625,0.17222,0.75681,0.0012278,0.0012278,0.0012278
392,596.067,0.35479,0.22965,0.89255,0.99876,1,0.995,0.97644,0.24781,0.17224,0.75473,0.00122582,0.00122582,0.00122582
393,597.59,0.35777,0.22636,0.88369,0.99875,1,0.995,0.98406,0.24084,0.16808,0.75257,0.00122384,0.00122384,0.00122384
394,599.111,0.37761,0.24396,0.90208,0.99876,1,0.995,0.9818,0.24269,0.16255,0.75222,0.00122186,0.00122186,0.00122186
395,600.625,0.35648,0.24899,0.90204,0.99872,1,0.995,0.97875,0.24971,0.16267,0.75193,0.00121988,0.00121988,0.00121988
396,602.194,0.34608,0.23953,0.8792,0.998,1,0.995,0.98024,0.2554,0.17855,0.75308,0.0012179,0.0012179,0.0012179
397,603.694,0.38909,0.25607,0.91102,0.99854,1,0.995,0.97739,0.25569,0.17758,0.75333,0.00121592,0.00121592,0.00121592
398,605.208,0.37924,0.26863,0.89971,0.99855,1,0.995,0.97596,0.2534,0.18737,0.7568,0.00121394,0.00121394,0.00121394
399,606.732,0.37549,0.24767,0.89736,0.99864,1,0.995,0.96308,0.25061,0.18022,0.75509,0.00121196,0.00121196,0.00121196
400,608.311,0.38165,0.25304,0.90379,0.99868,1,0.995,0.97603,0.24631,0.17622,0.75478,0.00120998,0.00120998,0.00120998
401,609.882,0.33361,0.24094,0.87106,0.9987,1,0.995,0.97201,0.24554,0.1793,0.75703,0.001208,0.001208,0.001208
402,611.443,0.35713,0.2457,0.89194,0.99874,1,0.995,0.97151,0.25805,0.17278,0.7612,0.00120602,0.00120602,0.00120602
403,612.965,0.37442,0.25938,0.89482,0.99877,1,0.995,0.97339,0.27653,0.18229,0.76821,0.00120404,0.00120404,0.00120404
404,614.534,0.35279,0.23697,0.88231,0.99873,1,0.995,0.9789,0.26841,0.1723,0.76183,0.00120206,0.00120206,0.00120206
405,616.073,0.37898,0.24383,0.89319,0.99877,1,0.995,0.98062,0.26772,0.18757,0.76027,0.00120008,0.00120008,0.00120008
406,617.592,0.37349,0.2611,0.90013,0.99876,1,0.995,0.97587,0.25836,0.17111,0.75933,0.0011981,0.0011981,0.0011981
407,619.082,0.36462,0.24206,0.89451,0.99874,1,0.995,0.97338,0.24143,0.16335,0.75759,0.00119612,0.00119612,0.00119612
408,620.654,0.35931,0.23825,0.90173,0.99538,1,0.995,0.98054,0.23314,0.17007,0.75244,0.00119414,0.00119414,0.00119414
409,622.18,0.36877,0.25272,0.90006,0.9779,1,0.995,0.98139,0.23733,0.19773,0.75572,0.00119216,0.00119216,0.00119216
410,623.712,0.37219,0.24971,0.88075,0.98435,1,0.995,0.97623,0.24335,0.20483,0.75239,0.00119018,0.00119018,0.00119018
411,625.241,0.32736,0.22712,0.86767,0.99664,1,0.995,0.98289,0.23359,0.18751,0.74838,0.0011882,0.0011882,0.0011882
412,626.763,0.33664,0.22024,0.88062,0.99851,1,0.995,0.98726,0.23569,0.16784,0.74562,0.00118622,0.00118622,0.00118622
413,628.276,0.33634,0.22589,0.87298,0.99822,1,0.995,0.98806,0.23089,0.16367,0.74435,0.00118424,0.00118424,0.00118424
414,629.794,0.36422,0.23955,0.91526,0.99814,1,0.995,0.98178,0.23529,0.17106,0.74705,0.00118226,0.00118226,0.00118226
415,631.301,0.36786,0.24561,0.90123,0.99868,1,0.995,0.98177,0.23849,0.17188,0.74974,0.00118028,0.00118028,0.00118028
416,632.854,0.33539,0.22937,0.88636,0.9987,1,0.995,0.98383,0.24405,0.16485,0.75114,0.0011783,0.0011783,0.0011783
417,634.371,0.35842,0.25272,0.89071,0.99858,1,0.995,0.9786,0.2326,0.16041,0.74957,0.00117632,0.00117632,0.00117632
418,635.911,0.34733,0.22907,0.87471,0.99868,1,0.995,0.97761,0.24061,0.17212,0.75149,0.00117434,0.00117434,0.00117434
419,637.436,0.39797,0.26268,0.92441,0.99872,1,0.995,0.97523,0.23492,0.1637,0.75201,0.00117236,0.00117236,0.00117236
420,638.931,0.34852,0.24514,0.88427,0.99847,1,0.995,0.97903,0.23763,0.16022,0.75187,0.00117038,0.00117038,0.00117038
421,640.406,0.35816,0.24594,0.8819,0.99858,1,0.995,0.98315,0.23843,0.17498,0.75189,0.0011684,0.0011684,0.0011684
422,641.933,0.36312,0.25389,0.90633,0.99869,1,0.995,0.98226,0.24521,0.16559,0.74998,0.00116642,0.00116642,0.00116642
423,643.46,0.3731,0.25344,0.90102,0.99872,1,0.995,0.98015,0.2365,0.16282,0.74945,0.00116444,0.00116444,0.00116444
424,645.023,0.34393,0.238,0.87184,0.99872,1,0.995,0.98439,0.24245,0.17918,0.7505,0.00116246,0.00116246,0.00116246
425,646.492,0.31714,0.23269,0.88264,0.99855,1,0.995,0.97553,0.25364,0.20379,0.75545,0.00116048,0.00116048,0.00116048
426,648.008,0.3593,0.24289,0.89744,0.9986,1,0.995,0.96947,0.27101,0.19084,0.75793,0.0011585,0.0011585,0.0011585
427,649.517,0.35975,0.2402,0.89176,0.99872,1,0.995,0.97497,0.27313,0.16905,0.75678,0.00115652,0.00115652,0.00115652
428,651.028,0.35436,0.24496,0.89194,0.99785,1,0.995,0.98309,0.25103,0.1655,0.75034,0.00115454,0.00115454,0.00115454
429,652.546,0.34471,0.23299,0.8641,0.99875,1,0.995,0.98001,0.24188,0.15693,0.74847,0.00115256,0.00115256,0.00115256
430,654.048,0.35156,0.23972,0.8806,0.99874,1,0.995,0.97935,0.24802,0.16682,0.74777,0.00115058,0.00115058,0.00115058
431,655.509,0.35537,0.24148,0.88752,0.99875,1,0.995,0.98416,0.24724,0.16101,0.74772,0.0011486,0.0011486,0.0011486
432,657.011,0.363,0.24945,0.90923,0.99875,1,0.995,0.9839,0.23965,0.15346,0.74537,0.00114662,0.00114662,0.00114662
433,658.51,0.35773,0.25112,0.90114,0.99857,1,0.995,0.97823,0.2399,0.15972,0.74721,0.00114464,0.00114464,0.00114464
434,660.075,0.37083,0.25948,0.9013,0.99808,1,0.995,0.97701,0.24296,0.16754,0.75336,0.00114266,0.00114266,0.00114266
435,661.63,0.34484,0.23535,0.89091,0.99829,1,0.995,0.96819,0.23803,0.17847,0.76638,0.00114068,0.00114068,0.00114068
436,663.191,0.35203,0.23211,0.90699,0.99761,1,0.995,0.96067,0.25478,0.24552,0.76162,0.0011387,0.0011387,0.0011387
437,664.69,0.34712,0.23271,0.88402,0.99735,1,0.995,0.98051,0.25067,0.22762,0.74672,0.00113672,0.00113672,0.00113672
438,666.212,0.35061,0.24284,0.90201,0.99857,1,0.995,0.98358,0.22802,0.15557,0.74623,0.00113474,0.00113474,0.00113474
439,667.682,0.34747,0.24105,0.88263,0.99866,1,0.995,0.98359,0.22391,0.15523,0.74445,0.00113276,0.00113276,0.00113276
440,669.189,0.34481,0.22927,0.88759,0.99547,1,0.995,0.98101,0.23166,0.17756,0.74435,0.00113078,0.00113078,0.00113078
441,670.748,0.37384,0.24871,0.90396,0.99308,1,0.995,0.98179,0.23831,0.17272,0.74682,0.0011288,0.0011288,0.0011288
442,672.289,0.34987,0.2442,0.892,0.99354,1,0.995,0.974,0.24425,0.18126,0.74969,0.00112682,0.00112682,0.00112682
443,673.784,0.36803,0.24973,0.88894,0.99002,1,0.995,0.96581,0.24065,0.176,0.74942,0.00112484,0.00112484,0.00112484
444,675.292,0.33048,0.22486,0.89042,0.97511,1,0.995,0.98123,0.24197,0.17628,0.74922,0.00112286,0.00112286,0.00112286
445,676.79,0.34158,0.23089,0.88124,0.99363,1,0.995,0.98304,0.24363,0.17934,0.75186,0.00112088,0.00112088,0.00112088
446,678.333,0.35782,0.24806,0.9055,0.99832,1,0.995,0.96819,0.25476,0.17601,0.75419,0.0011189,0.0011189,0.0011189
447,679.839,0.34129,0.22869,0.87724,0.99861,1,0.995,0.97068,0.25209,0.17037,0.7523,0.00111692,0.00111692,0.00111692
448,681.341,0.34153,0.2379,0.88135,0.99873,1,0.995,0.97532,0.24427,0.17377,0.74942,0.00111494,0.00111494,0.00111494
449,682.84,0.34009,0.24,0.89577,0.99873,1,0.995,0.97796,0.2469,0.16982,0.74834,0.00111296,0.00111296,0.00111296
450,684.373,0.32596,0.22871,0.8919,0.99875,1,0.995,0.97959,0.24283,0.17404,0.74721,0.00111098,0.00111098,0.00111098
451,685.871,0.31634,0.2224,0.86814,0.99874,1,0.995,0.98597,0.23672,0.16642,0.74716,0.001109,0.001109,0.001109
452,687.383,0.34991,0.23375,0.86021,0.99874,1,0.995,0.98138,0.23733,0.15914,0.74669,0.00110702,0.00110702,0.00110702
